# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.207202 -----------------
#dely    BF    dB     BFVar
0.050  0.2364  0.0001  0.0036
0.150  0.2211  0.0001  0.0040
0.250  0.2117  0.0001  0.0030
0.350  0.2021  0.0001  0.0043
0.450  0.1887  0.0001  0.0033
0.550  0.1748  0.0001  0.0039
0.650  0.1584  0.0001  0.0031
0.750  0.1409  0.0001  0.0013
0.850  0.1251  0.0001  0.0017
0.950  0.1053  0.0001  0.0011
1.050  0.0867  0.0001  0.0012
1.150  0.0695  0.0001  0.0010
1.250  0.0536  0.0001  0.0007
1.350  0.0397  0.0001  0.0011
1.450  0.0281  0.0001  0.0006
1.550  0.0175  0.0000  0.0004
1.650  0.0096  0.0000  0.0009
1.750  0.0029  0.0000  0.0004
