# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.120742 -----------------
#dely    BF    dB     BFVar
0.050  0.2035  0.0023  0.0173
0.150  0.1856  0.0022  0.0136
0.250  0.1713  0.0021  0.0093
0.350  0.1500  0.0020  0.0096
0.450  0.1253  0.0018  0.0053
0.550  0.1081  0.0017  0.0114
0.650  0.0830  0.0015  0.0066
0.750  0.0643  0.0013  0.0059
0.850  0.0448  0.0011  0.0054
0.950  0.0312  0.0009  0.0033
1.050  0.0203  0.0007  0.0018
1.150  0.0118  0.0005  0.0021
1.250  0.0053  0.0003  0.0010
1.350  0.0025  0.0002  0.0004
1.450  0.0004  0.0001  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
