# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.12157 -----------------
#dely    BF    dB     BFVar
0.050  0.2573  0.0023  0.0147
0.150  0.2198  0.0021  0.0150
0.250  0.1665  0.0018  0.0107
0.350  0.1380  0.0017  0.0095
0.450  0.1058  0.0016  0.0075
0.550  0.0878  0.0015  0.0072
0.650  0.0690  0.0014  0.0065
0.750  0.0550  0.0013  0.0057
0.850  0.0427  0.0012  0.0061
0.950  0.0329  0.0011  0.0093
1.050  0.0205  0.0009  0.0021
1.150  0.0114  0.0006  0.0026
1.250  0.0058  0.0004  0.0017
1.350  0.0023  0.0003  0.0011
1.450  0.0008  0.0002  0.0003
1.550  0.0001  0.0001  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
