# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0931837 -----------------
#dely    BF
0.050 -0.3050 -0.0020
0.150 -0.3528 -0.0024
0.250 -0.2043 -0.0014
0.350 -0.2649 -0.0019
0.450 -0.2092 -0.0016
0.550 -0.0760 -0.0006
0.650 -0.0931 -0.0008
0.750  0.0351  0.0003
0.850  0.0535  0.0006
0.950  0.0685  0.0008
1.050  0.0828  0.0011
1.150  0.0853  0.0013
1.250  0.0962  0.0016
1.350  0.0571  0.0011
1.450  0.0465  0.0011
1.550  0.0305  0.0009
1.650  0.0113  0.0004
1.750  0.0066  0.0005
