80 0.45 10
15 0.45 1
15 0.45 1
5 0.35 0.5
4 0.35 0.4
3 0.35 0.3
2 0.35 0.2
1.5 0.35 0.15
1 0.35 0.1
0.3 0.35 0.03
0.2 0.35 0.02
0.2 0.35 0.02
