# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.2, SIGMA_HAD=0.60708
# NSAMPLE=10000000, Tblast=81.739, UPERPblast(x,y)=(0.7024,0.7024)
# SOVERUD=0.7115, QUARK_ENTROPY_RATIO=0.1917, BARYON_FUDGE=0.6913
# ------- normalization=0.00568721 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0138  0.0001  0.0020  0.0041  0.0078
0.150  0.0112  0.0000  0.0012  0.0038  0.0062
0.250  0.0088  0.0000  0.0017  0.0033  0.0038
0.350  0.0061  0.0000  0.0013  0.0031  0.0017
0.450  0.0038  0.0000  0.0015  0.0026 -0.0003
0.550  0.0028  0.0000  0.0012  0.0022 -0.0006
0.650  0.0025  0.0000  0.0010  0.0018 -0.0004
0.750  0.0020  0.0000  0.0008  0.0013 -0.0001
0.850  0.0016  0.0000  0.0005  0.0010  0.0001
0.950  0.0015  0.0000  0.0006  0.0007  0.0002
1.050  0.0014  0.0000  0.0006  0.0005  0.0002
1.150  0.0007  0.0000  0.0002  0.0003  0.0002
1.250  0.0003  0.0000  0.0001  0.0002  0.0001
1.350  0.0003  0.0000  0.0002  0.0001  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
1.650  0.0000  0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
