# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.12392 -----------------
#dely    BF    dB     BFVar
0.050  0.1359  0.0001  0.0023
0.150  0.1303  0.0001  0.0040
0.250  0.1253  0.0001  0.0021
0.350  0.1175  0.0001  0.0034
0.450  0.1130  0.0001  0.0026
0.550  0.1061  0.0001  0.0024
0.650  0.0983  0.0001  0.0014
0.750  0.0868  0.0001  0.0012
0.850  0.0766  0.0001  0.0014
0.950  0.0649  0.0001  0.0024
1.050  0.0535  0.0001  0.0010
1.150  0.0431  0.0001  0.0013
1.250  0.0337  0.0001  0.0014
1.350  0.0247  0.0000  0.0005
1.450  0.0164  0.0000  0.0005
1.550  0.0094  0.0000  0.0003
1.650  0.0034  0.0000  0.0002
1.750  0.0003  0.0000  0.0000
