# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0693978 -----------------
#dely    BF
0.050 -0.5388 -0.0971
0.150 -0.5367 -0.0897
0.250 -0.2651 -0.0469
0.350 -0.3250 -0.0641
0.450  0.3220  0.0579
0.550 -0.0051 -0.0012
0.650  0.1418  0.0344
0.750  0.1862  0.0589
0.850  0.2047  0.0649
0.950  0.0111  0.0039
1.050  0.1031  0.0462
1.150  0.0016  0.0011
1.250  0.0061  0.0043
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
