# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25003 -----------------
#dely    BF
0.050  0.3734  0.0011
0.150  0.3488  0.0010
0.250  0.3180  0.0010
0.350  0.2949  0.0009
0.450  0.2555  0.0009
0.550  0.2153  0.0008
0.650  0.1830  0.0007
0.750  0.1479  0.0006
0.850  0.1153  0.0005
0.950  0.0886  0.0004
1.050  0.0639  0.0003
1.150  0.0415  0.0003
1.250  0.0270  0.0002
1.350  0.0164  0.0001
1.450  0.0060  0.0001
1.550  0.0041  0.0001
1.650  0.0006  0.0000
1.750 -0.0000 -0.0000
