# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261831 -----------------
#dely    BF
0.050  0.2727  0.0016
0.150  0.3054  0.0019
0.250  0.3097  0.0020
0.350  0.2251  0.0016
0.450  0.2559  0.0019
0.550  0.2514  0.0020
0.650  0.1317  0.0011
0.750  0.1766  0.0017
0.850  0.1543  0.0016
0.950  0.1606  0.0018
1.050  0.1055  0.0014
1.150  0.1001  0.0015
1.250  0.0873  0.0015
1.350  0.0501  0.0010
1.450  0.0182  0.0004
1.550  0.0073  0.0002
1.650  0.0069  0.0003
1.750 -0.0007 -0.0001
