# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.395608 -----------------
#dely    BF
0.050  0.6324  0.0014
0.150  0.5637  0.0013
0.250  0.5226  0.0013
0.350  0.4530  0.0012
0.450  0.3850  0.0010
0.550  0.3322  0.0009
0.650  0.2635  0.0008
0.750  0.2133  0.0007
0.850  0.1672  0.0006
0.950  0.1225  0.0005
1.050  0.0964  0.0004
1.150  0.0692  0.0003
1.250  0.0493  0.0003
1.350  0.0354  0.0002
1.450  0.0230  0.0002
1.550  0.0156  0.0001
1.650  0.0079  0.0001
1.750  0.0039  0.0001
