# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.242364 -----------------
#dely    BF    dB     BFVar
0.050  0.3242  0.0002  0.0031
0.150  0.3057  0.0002  0.0015
0.250  0.2816  0.0002  0.0029
0.350  0.2587  0.0002  0.0022
0.450  0.2337  0.0002  0.0035
0.550  0.2069  0.0002  0.0017
0.650  0.1805  0.0002  0.0019
0.750  0.1530  0.0001  0.0027
0.850  0.1272  0.0001  0.0014
0.950  0.1024  0.0001  0.0010
1.050  0.0809  0.0001  0.0012
1.150  0.0602  0.0001  0.0018
1.250  0.0443  0.0001  0.0007
1.350  0.0307  0.0001  0.0006
1.450  0.0194  0.0000  0.0005
1.550  0.0106  0.0000  0.0005
1.650  0.0033  0.0000  0.0003
1.750  0.0002  0.0000  0.0001
