# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.270313 -----------------
#dely    BF    dB     BFVar
0.050  0.4240  0.0002  0.0030
0.150  0.3905  0.0002  0.0027
0.250  0.3546  0.0002  0.0051
0.350  0.3132  0.0002  0.0024
0.450  0.2710  0.0002  0.0037
0.550  0.2290  0.0001  0.0034
0.650  0.1888  0.0001  0.0020
0.750  0.1502  0.0001  0.0025
0.850  0.1180  0.0001  0.0020
0.950  0.0886  0.0001  0.0013
1.050  0.0647  0.0001  0.0012
1.150  0.0450  0.0000  0.0026
1.250  0.0297  0.0000  0.0014
1.350  0.0186  0.0000  0.0009
1.450  0.0099  0.0000  0.0005
1.550  0.0050  0.0000  0.0004
1.650  0.0020  0.0000  0.0004
1.750  0.0004  0.0000  0.0001
