# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.10916 -----------------
#dely    BF    dB     BFVar
0.050  0.2446  0.0023  0.0098
0.150  0.2223  0.0021  0.0152
0.250  0.1776  0.0018  0.0070
0.350  0.1304  0.0015  0.0064
0.450  0.1022  0.0013  0.0042
0.550  0.0726  0.0011  0.0284
0.650  0.0517  0.0009  0.0237
0.750  0.0353  0.0007  0.0034
0.850  0.0245  0.0006  0.0145
0.950  0.0148  0.0004  0.0018
1.050  0.0081  0.0003  0.0010
1.150  0.0044  0.0002  0.0007
1.250  0.0019  0.0001  0.0002
1.350  0.0010  0.0001  0.0002
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
