# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.26996 -----------------
#dely    BF    dB     BFVar
0.050  0.4828  0.0002  0.0060
0.150  0.4417  0.0002  0.0067
0.250  0.3861  0.0002  0.0040
0.350  0.3255  0.0002  0.0044
0.450  0.2680  0.0001  0.0038
0.550  0.2145  0.0001  0.0039
0.650  0.1669  0.0001  0.0036
0.750  0.1253  0.0001  0.0023
0.850  0.0923  0.0001  0.0034
0.950  0.0675  0.0001  0.0017
1.050  0.0479  0.0000  0.0014
1.150  0.0321  0.0000  0.0018
1.250  0.0207  0.0000  0.0012
1.350  0.0133  0.0000  0.0006
1.450  0.0079  0.0000  0.0005
1.550  0.0045  0.0000  0.0003
1.650  0.0021  0.0000  0.0003
1.750  0.0005  0.0000  0.0002
