# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.140939 -----------------
#dely    BF
0.050  0.3374  0.0122
0.150  0.3015  0.0113
0.250  0.2507  0.0103
0.350  0.1750  0.0074
0.450  0.1709  0.0084
0.550  0.1127  0.0065
0.650  0.0279  0.0019
0.750  0.0680  0.0049
0.850  0.0238  0.0019
0.950 -0.0187 -0.0019
1.050 -0.0157 -0.0022
1.150 -0.0091 -0.0013
1.250 -0.0132 -0.0025
1.350 -0.0017 -0.0005
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
