# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.113654 -----------------
#dely    BF
0.050 -0.2921 -0.0210
0.150 -0.1540 -0.0107
0.250 -0.2471 -0.0187
0.350 -0.1314 -0.0115
0.450 -0.0792 -0.0082
0.550 -0.0332 -0.0038
0.650 -0.0773 -0.0099
0.750 -0.0377 -0.0060
0.850 -0.0460 -0.0083
0.950 -0.0269 -0.0047
1.050 -0.0120 -0.0036
1.150  0.0045  0.0015
1.250 -0.0058 -0.0024
1.350  0.0016  0.0009
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
