# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.357639 -----------------
#dely    BF
0.050  0.5695  0.0007
0.150  0.5360  0.0007
0.250  0.4841  0.0007
0.350  0.4248  0.0006
0.450  0.3669  0.0005
0.550  0.3078  0.0005
0.650  0.2498  0.0004
0.750  0.1997  0.0004
0.850  0.1482  0.0003
0.950  0.1093  0.0002
1.050  0.0757  0.0002
1.150  0.0493  0.0001
1.250  0.0296  0.0001
1.350  0.0165  0.0001
1.450  0.0073  0.0000
1.550  0.0019  0.0000
1.650 -0.0000 -0.0000
1.750 -0.0000 -0.0000
