# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110304 -----------------
#dely    BF    dB     BFVar
0.050  0.2116  0.0006  0.0032
0.150  0.1988  0.0006  0.0027
0.250  0.1738  0.0006  0.0076
0.350  0.1431  0.0005  0.0029
0.450  0.1138  0.0004  0.0021
0.550  0.0863  0.0004  0.0038
0.650  0.0632  0.0003  0.0013
0.750  0.0435  0.0002  0.0018
0.850  0.0291  0.0002  0.0006
0.950  0.0185  0.0001  0.0006
1.050  0.0113  0.0001  0.0004
1.150  0.0057  0.0001  0.0002
1.250  0.0029  0.0000  0.0002
1.350  0.0011  0.0000  0.0001
1.450  0.0003  0.0000  0.0000
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
