# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.01072 -----------------
#dely    BF    dB     BFVar
0.050  0.0129  0.0000  0.0012
0.150  0.0128  0.0000  0.0018
0.250  0.0127  0.0000  0.0006
0.350  0.0123  0.0000  0.0006
0.450  0.0116  0.0000  0.0006
0.550  0.0103  0.0000  0.0008
0.650  0.0091  0.0000  0.0005
0.750  0.0078  0.0000  0.0004
0.850  0.0061  0.0000  0.0004
0.950  0.0045  0.0000  0.0003
1.050  0.0030  0.0000  0.0002
1.150  0.0018  0.0000  0.0002
1.250  0.0012  0.0000  0.0002
1.350  0.0007  0.0000  0.0000
1.450  0.0003  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
