# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0289433 -----------------
#dely    BF
0.050 -0.0379 -0.0005
0.150 -0.0398 -0.0006
0.250 -0.0360 -0.0005
0.350 -0.0310 -0.0005
0.450 -0.0286 -0.0005
0.550 -0.0260 -0.0005
0.650 -0.0241 -0.0005
0.750 -0.0194 -0.0004
0.850 -0.0178 -0.0004
0.950 -0.0119 -0.0003
1.050 -0.0085 -0.0003
1.150 -0.0045 -0.0002
1.250 -0.0023 -0.0001
1.350 -0.0015 -0.0001
1.450 -0.0002 -0.0000
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
