# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=-0.00866479 -----------------
#dely    BF
0.050 -0.0244 -0.0029
0.150 -0.0138 -0.0016
0.250 -0.0097 -0.0011
0.350 -0.0038 -0.0006
0.450 -0.0109 -0.0016
0.550  0.0093  0.0016
0.650 -0.0107 -0.0021
0.750 -0.0024 -0.0005
0.850 -0.0106 -0.0030
0.950 -0.0045 -0.0017
1.050 -0.0009 -0.0004
1.150 -0.0017 -0.0008
1.250 -0.0025 -0.0025
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
