# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.317474 -----------------
#dely    BF
0.050  0.5566  0.0004
0.150  0.5133  0.0004
0.250  0.4518  0.0004
0.350  0.3863  0.0004
0.450  0.3241  0.0003
0.550  0.2640  0.0003
0.650  0.2048  0.0002
0.750  0.1575  0.0002
0.850  0.1153  0.0002
0.950  0.0818  0.0001
1.050  0.0538  0.0001
1.150  0.0327  0.0001
1.250  0.0200  0.0001
1.350  0.0095  0.0000
1.450  0.0037  0.0000
1.550  0.0006  0.0000
1.650 -0.0006 -0.0000
1.750 -0.0003 -0.0000
