'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.19376,0.283963,0.555156,0.953206,0.0472943,0.32011,0.628341,0.116576,0.505818,0.0676418,0.544305,0.919219
0.205316,0.273854,0.55435,0.960469,0.0471855,0.32134,0.627677,0.115793,0.501428,0.0629544,0.561344,0.919913
0.203274,0.274759,0.55074,0.965428,0.0457838,0.31532,0.629345,0.115195,0.499252,0.0617356,0.566158,0.920878
0.203476,0.275346,0.554214,0.960197,0.0454129,0.312131,0.630732,0.115359,0.500842,0.0630371,0.562804,0.928786
0.207651,0.270874,0.549385,0.958092,0.0462401,0.315881,0.636578,0.113344,0.493586,0.0709576,0.536161,0.93445
0.212532,0.266387,0.546516,0.959799,0.0463039,0.316629,0.630123,0.114552,0.496361,0.06634,0.552985,0.939876
0.209148,0.269488,0.548534,0.961415,0.0465231,0.318155,0.63,0.115018,0.498692,0.0582036,0.582487,0.932718
0.216248,0.262765,0.542957,0.956667,0.0491437,0.330506,0.637996,0.116391,0.510027,0.0686929,0.546457,0.948113
0.21622,0.262719,0.54265,0.956911,0.0490008,0.329829,0.642178,0.116872,0.514691,0.0680437,0.550234,0.955905
0.207138,0.270818,0.547221,0.962432,0.0494194,0.333342,0.629262,0.118136,0.51435,0.0687722,0.54749,0.954646
0.211877,0.2664,0.544232,0.968092,0.0510574,0.343164,0.615346,0.11855,0.508803,0.0701845,0.542876,0.955319
0.21926,0.260077,0.54095,0.963737,0.0524787,0.349439,0.618877,0.119188,0.514066,0.0688224,0.547967,0.957892
0.218371,0.25957,0.535583,0.963979,0.0531236,0.352824,0.61311,0.11925,0.511144,0.0666254,0.557332,0.966725
0.212849,0.266962,0.550293,0.968016,0.0530861,0.353609,0.612103,0.119261,0.51063,0.0645119,0.565933,0.971832
0.211694,0.267372,0.548047,0.966462,0.0530564,0.35308,0.614702,0.118643,0.508915,0.0692132,0.549549,0.97246
0.21431,0.266586,0.553748,0.966382,0.0522983,0.34915,0.615087,0.118661,0.509225,0.0704154,0.546234,0.975993
0.214486,0.265738,0.55047,0.968358,0.0508216,0.342011,0.616357,0.118301,0.508088,0.0702127,0.547968,0.981316
0.221815,0.259005,0.544624,0.974515,0.0523208,0.35122,0.618394,0.115407,0.49433,0.071101,0.543971,0.975966
0.212637,0.265871,0.544519,0.979538,0.053674,0.35939,0.626487,0.116794,0.505933,0.0787606,0.521059,0.979496
0.213477,0.265689,0.546675,0.979146,0.0533632,0.357694,0.636105,0.116335,0.508735,0.0740677,0.534143,0.97425
0.220655,0.26007,0.545632,0.983564,0.0556031,0.370286,0.627921,0.118128,0.513581,0.070403,0.545221,0.970709
0.226227,0.254222,0.537111,0.980528,0.0544768,0.363764,0.633322,0.117953,0.515589,0.0598575,0.582778,0.967516
0.225042,0.25664,0.544389,0.966573,0.0568666,0.372759,0.640208,0.1185,0.522045,0.0529554,0.612254,0.969262
0.231394,0.253236,0.548974,0.967264,0.0565752,0.371423,0.641814,0.118285,0.52178,0.063538,0.569184,0.970143
0.231466,0.253163,0.548858,0.96939,0.0556967,0.367405,0.636356,0.118132,0.518124,0.0511329,0.618714,0.959847
0.233909,0.251413,0.548351,0.96899,0.056298,0.37041,0.634335,0.117568,0.514148,0.0498915,0.623483,0.954431
0.216209,0.264076,0.548854,0.972267,0.0556853,0.368036,0.622524,0.120058,0.520565,0.0528837,0.609466,0.953666
0.216841,0.262179,0.542317,0.979828,0.0564813,0.373937,0.629776,0.117277,0.510204,0.055974,0.596668,0.957274
0.217691,0.261495,0.542105,0.983355,0.0556084,0.370264,0.624451,0.11624,0.501967,0.0575467,0.589658,0.955157
0.21327,0.265185,0.543617,0.978362,0.057647,0.379604,0.623404,0.115393,0.497029,0.0616257,0.573361,0.954878
0.217386,0.261983,0.543301,0.974773,0.0576336,0.378683,0.620926,0.115894,0.498244,0.0639338,0.565331,0.958172
0.217925,0.261843,0.544512,0.98923,0.0567665,0.377605,0.625585,0.115789,0.500264,0.0570553,0.591165,0.952492
0.215106,0.263458,0.542161,0.995233,0.0554357,0.372123,0.631903,0.114059,0.494776,0.061125,0.572367,0.940212
0.207926,0.267736,0.535971,0.994637,0.0559328,0.374551,0.662465,0.11223,0.501053,0.0582596,0.584087,0.941885
0.207926,0.267736,0.535971,0.994637,0.0559328,0.374551,0.662465,0.11223,0.501053,0.0582596,0.584087,0.941885
0.206858,0.269754,0.541279,0.995585,0.0552827,0.371415,0.652322,0.114391,0.507125,0.0574057,0.586847,0.938138
0.200047,0.274297,0.536071,0.993771,0.0558906,0.374135,0.645584,0.116281,0.513415,0.0600915,0.57427,0.929499
0.199036,0.27456,0.533289,0.997832,0.0583553,0.387775,0.640236,0.117166,0.515189,0.0578534,0.581881,0.922495
0.19977,0.274124,0.534184,0.999118,0.0586012,0.389336,0.632038,0.119146,0.521044,0.05843,0.578675,0.918229
0.202105,0.271083,0.529326,0.99664,0.0575912,0.383562,0.637418,0.11823,0.519191,0.057881,0.579269,0.909963
0.196276,0.275792,0.52788,0.992909,0.0574408,0.381932,0.631689,0.119219,0.521234,0.0521359,0.603902,0.908769
0.192539,0.279864,0.53122,0.987063,0.0593461,0.390408,0.63348,0.117496,0.513321,0.0585487,0.578904,0.921795
0.191506,0.282225,0.537742,0.987354,0.058733,0.387313,0.635312,0.118273,0.518295,0.057529,0.585415,0.933515
0.190899,0.280344,0.526522,0.987837,0.0579293,0.38328,0.631943,0.120133,0.526072,0.0695929,0.54272,0.944632
0.182924,0.28762,0.52505,0.974193,0.0588502,0.38482,0.623465,0.120944,0.525648,0.0683833,0.545491,0.937968
0.180904,0.287291,0.514311,0.975153,0.0587895,0.384735,0.623382,0.121213,0.526988,0.0702234,0.538429,0.933667
0.169649,0.299145,0.514344,0.979405,0.0592978,0.388364,0.619354,0.120208,0.519581,0.0728859,0.528397,0.92676
0.176193,0.291941,0.513545,0.975895,0.0582286,0.382019,0.618622,0.121224,0.524407,0.0746026,0.523247,0.927954
0.170781,0.297024,0.510318,0.967052,0.0578871,0.378138,0.624924,0.12254,0.534665,0.0790839,0.508976,0.923603
0.167944,0.302157,0.519461,0.965138,0.0552469,0.364057,0.619261,0.121014,0.52368,0.0708689,0.532859,0.91643
0.16979,0.299299,0.515771,0.962308,0.0559782,0.36714,0.609498,0.120868,0.517414,0.0694713,0.535301,0.905383
0.165592,0.304928,0.519926,0.960933,0.0557891,0.36583,0.605507,0.122389,0.522943,0.0778799,0.510875,0.915526
0.170321,0.299664,0.520139,0.96894,0.0551098,0.36427,0.622879,0.119578,0.518288,0.0751814,0.523184,0.936583
0.17135,0.298596,0.520409,0.964666,0.0543951,0.35955,0.624246,0.120097,0.521714,0.0800533,0.508634,0.935832
0.173698,0.29768,0.527832,0.966074,0.0542151,0.358962,0.624717,0.121323,0.528285,0.0797417,0.509515,0.935792
0.183351,0.290921,0.542166,0.980293,0.0545873,0.364278,0.609679,0.122611,0.526492,0.0835108,0.495649,0.918828
0.195199,0.279064,0.538541,0.975401,0.0531482,0.355698,0.612848,0.121081,0.520421,0.0699414,0.53514,0.912471
0.191499,0.281267,0.533307,0.969151,0.0518255,0.34738,0.619379,0.118748,0.51208,0.0630609,0.563742,0.933934
0.198911,0.274856,0.534152,0.955296,0.0526461,0.348232,0.621283,0.118514,0.511933,0.060957,0.572206,0.936138
0.19201,0.28181,0.537952,0.951251,0.0533801,0.351013,0.634972,0.117991,0.516664,0.0618815,0.567581,0.930811
0.19387,0.279039,0.532962,0.944475,0.0514643,0.33943,0.634435,0.118449,0.518737,0.058544,0.581521,0.93482
0.186914,0.284694,0.529363,0.940857,0.0536066,0.349562,0.643076,0.117178,0.516736,0.0615622,0.569871,0.936157
0.194132,0.276913,0.524261,0.951748,0.0532948,0.350697,0.647136,0.116801,0.516888,0.0636479,0.561119,0.931748
0.194632,0.278111,0.531834,0.947563,0.0547104,0.356951,0.636446,0.116871,0.511676,0.0599138,0.574784,0.928554
0.196965,0.275496,0.529304,0.948312,0.0551973,0.35965,0.636571,0.117579,0.515388,0.0560481,0.59076,0.929226
0.194873,0.277725,0.531048,0.94858,0.0551225,0.359332,0.640989,0.118316,0.521508,0.05396,0.59967,0.928598
0.196972,0.275903,0.531205,0.947053,0.0538965,0.352625,0.638059,0.120195,0.529647,0.0622036,0.56701,0.934105
0.196827,0.274563,0.524454,0.93577,0.0562958,0.36213,0.642542,0.120951,0.535882,0.0586133,0.583725,0.947278
0.191337,0.279245,0.523325,0.94187,0.0552232,0.358157,0.640217,0.121343,0.536689,0.0595666,0.580094,0.948271
0.19156,0.280088,0.52814,0.954437,0.0538874,0.354421,0.652951,0.120543,0.539115,0.0685537,0.546305,0.944972
0.193734,0.276822,0.522199,0.95165,0.0552278,0.360642,0.652133,0.120842,0.540242,0.0680869,0.548533,0.948124
0.194182,0.275353,0.517292,0.95567,0.054414,0.357443,0.650283,0.121756,0.54401,0.0625089,0.568221,0.945977
0.193125,0.276335,0.51743,0.948134,0.0551783,0.359508,0.654971,0.120311,0.538936,0.057805,0.587311,0.948725
0.187284,0.280286,0.510708,0.94336,0.0545127,0.354871,0.662044,0.121113,0.546582,0.0646072,0.560086,0.944258
0.189202,0.278762,0.512006,0.939196,0.0543039,0.352734,0.662124,0.120051,0.541156,0.0619681,0.570111,0.945157
0.196401,0.274705,0.523387,0.936096,0.0531951,0.346221,0.673519,0.118335,0.537835,0.0663983,0.55201,0.936024
0.193112,0.277474,0.522616,0.936766,0.0530466,0.345627,0.683085,0.117378,0.537409,0.0632518,0.563226,0.934927
0.198584,0.27303,0.524452,0.940871,0.0530169,0.346523,0.685749,0.116934,0.536356,0.0587239,0.581402,0.937874
0.198525,0.274116,0.529211,0.948836,0.0501246,0.333618,0.679604,0.116203,0.529738,0.0612178,0.572996,0.945169
0.191299,0.280617,0.529471,0.943035,0.0522205,0.342966,0.686494,0.115738,0.530541,0.0716941,0.536576,0.948575
0.191356,0.279744,0.525696,0.946102,0.0538854,0.352328,0.687541,0.11696,0.537313,0.0631653,0.565746,0.945942
0.196124,0.274244,0.52014,0.946036,0.0554884,0.36058,0.674908,0.118801,0.540896,0.0590233,0.580607,0.93994
0.203463,0.268675,0.523479,0.959291,0.054185,0.357153,0.67493,0.119567,0.544853,0.0667714,0.553057,0.947872
0.20364,0.270429,0.532227,0.947473,0.0534422,0.350387,0.673024,0.118047,0.536117,0.0580832,0.587817,0.956981
0.20364,0.270429,0.532227,0.947473,0.0534422,0.350387,0.673024,0.118047,0.536117,0.0580832,0.587817,0.956981
0.216461,0.259141,0.527027,0.941416,0.0560864,0.362494,0.677367,0.118073,0.538315,0.0575376,0.590398,0.958681
0.216047,0.259877,0.528973,0.936878,0.0563865,0.362882,0.680133,0.117248,0.535362,0.0568734,0.593064,0.95821
0.216688,0.259678,0.530284,0.936017,0.0566693,0.36412,0.684915,0.118476,0.54391,0.0576737,0.589939,0.959191
0.217265,0.259132,0.52977,0.93628,0.0565211,0.363423,0.675553,0.120134,0.548065,0.0559386,0.597805,0.962219
0.222997,0.254472,0.527699,0.948988,0.0562529,0.365264,0.673264,0.121581,0.554429,0.0577973,0.590103,0.962565
0.219823,0.256135,0.524727,0.938847,0.0563681,0.363292,0.67494,0.118717,0.54048,0.0590751,0.586727,0.971669
0.228765,0.252844,0.5389,0.933349,0.0542555,0.350982,0.681641,0.11873,0.543698,0.0615629,0.577436,0.9741
0.225166,0.25526,0.538446,0.93484,0.0547686,0.354014,0.684748,0.119941,0.551376,0.0588899,0.587802,0.973322
0.221689,0.25764,0.537924,0.93592,0.0541076,0.350882,0.681934,0.121742,0.559347,0.0622823,0.573857,0.969934
0.222381,0.257282,0.538582,0.928218,0.055482,0.355975,0.685846,0.120221,0.553327,0.0623932,0.573989,0.972702
0.223145,0.257936,0.544123,0.917649,0.0561296,0.356524,0.698501,0.118678,0.551116,0.0617428,0.576224,0.971485
0.227304,0.257413,0.555259,0.910179,0.0564084,0.355952,0.710232,0.116696,0.546052,0.0639401,0.567789,0.97061
0.235682,0.25058,0.549915,0.91028,0.055091,0.349185,0.702524,0.117884,0.548807,0.0645015,0.566135,0.972654
0.246254,0.245828,0.558889,0.91524,0.0564228,0.357392,0.694754,0.118713,0.549617,0.0599879,0.584065,0.976561
0.243333,0.2477,0.559199,0.910928,0.0550736,0.349271,0.696256,0.118551,0.549456,0.0634974,0.570765,0.977315
0.246978,0.243865,0.551893,0.927525,0.0536324,0.346254,0.695225,0.117938,0.54584,0.0651297,0.564316,0.974976
0.242866,0.246881,0.554093,0.925023,0.0542805,0.34894,0.69441,0.118619,0.548979,0.0573429,0.595031,0.977867
0.241347,0.24722,0.551257,0.926927,0.0556514,0.356511,0.696573,0.118461,0.549138,0.0597585,0.58612,0.982308
0.238015,0.248967,0.549493,0.924958,0.0563092,0.359387,0.701078,0.117686,0.547153,0.0705127,0.548361,0.988272
0.235014,0.251757,0.5533,0.927246,0.0583089,0.370301,0.708483,0.11992,0.5619,0.0699953,0.551302,0.994406
0.249426,0.241319,0.54698,0.932837,0.0587307,0.373932,0.708013,0.120996,0.567235,0.0670882,0.56094,0.992967
0.245391,0.244631,0.550947,0.94079,0.0579561,0.371978,0.703447,0.121737,0.569056,0.0725362,0.544102,0.999914
0.246642,0.242616,0.545207,0.944702,0.0579001,0.372682,0.703378,0.122068,0.570725,0.0688515,0.553889,0.988081
0.24561,0.243476,0.546253,0.956044,0.056837,0.370032,0.707581,0.122032,0.572378,0.0685034,0.554924,0.987327
0.24207,0.244712,0.541818,0.956002,0.0567685,0.369669,0.702852,0.123173,0.576185,0.0671925,0.559437,0.987258
0.238476,0.247971,0.546277,0.970202,0.0551646,0.364856,0.705473,0.121231,0.567338,0.0762261,0.530429,0.988854
0.244012,0.243217,0.540522,0.971146,0.053581,0.356914,0.701522,0.121442,0.566685,0.0672259,0.558437,0.982825
0.242829,0.244141,0.54138,0.973658,0.0544243,0.361865,0.702183,0.121419,0.566858,0.0671186,0.557883,0.97817
0.242829,0.244141,0.54138,0.973658,0.0544243,0.361865,0.702183,0.121419,0.566858,0.0671186,0.557883,0.97817
0.242535,0.245609,0.547289,0.968813,0.0540334,0.358687,0.695387,0.122492,0.569357,0.0622612,0.574784,0.974182
0.246693,0.242516,0.544885,0.963838,0.0545281,0.360034,0.684993,0.123442,0.569517,0.0647986,0.565883,0.976819
0.251091,0.240388,0.547256,0.964853,0.053309,0.353993,0.691374,0.123445,0.572454,0.0648916,0.565934,0.978767
0.253401,0.237715,0.541207,0.969435,0.05496,0.363616,0.687158,0.123807,0.572393,0.0627896,0.573451,0.97751
0.251,0.24002,0.545317,0.980195,0.0525941,0.353975,0.684436,0.124494,0.574676,0.067515,0.555355,0.97242
0.250775,0.241516,0.551585,0.983614,0.0539485,0.361764,0.685381,0.123036,0.567604,0.0546354,0.602276,0.956512
0.250775,0.241516,0.551585,0.983614,0.0539485,0.361764,0.685381,0.123036,0.567604,0.0546354,0.602276,0.956512
0.245215,0.243685,0.546096,0.970952,0.0528455,0.353074,0.694044,0.12311,0.571936,0.0638278,0.564845,0.953773
0.243631,0.244103,0.543508,0.970752,0.0533457,0.355606,0.690145,0.123669,0.57305,0.0567923,0.593608,0.959234
0.239209,0.244352,0.5318,0.981162,0.0529186,0.355876,0.684781,0.121714,0.560521,0.0587874,0.584842,0.956411
0.247701,0.240577,0.538788,0.991195,0.0556743,0.372426,0.686303,0.12011,0.552965,0.0558285,0.597353,0.957602
0.245475,0.242719,0.542392,0.998947,0.0553979,0.372776,0.692712,0.12002,0.555423,0.060007,0.580738,0.960256
0.24912,0.240278,0.541348,0.999978,0.0543784,0.367751,0.692486,0.12038,0.557178,0.0565936,0.594195,0.957998
0.234091,0.250309,0.543829,0.995385,0.0536499,0.362947,0.698413,0.120365,0.559761,0.0602072,0.580053,0.96078
0.234091,0.250309,0.543829,0.995385,0.0536499,0.362947,0.698413,0.120365,0.559761,0.0602072,0.580053,0.96078
0.238694,0.246605,0.540642,0.997654,0.0539478,0.365002,0.697845,0.120735,0.561412,0.0604637,0.579183,0.961471
0.240043,0.245244,0.53836,0.993777,0.0544885,0.366904,0.704936,0.121474,0.568353,0.064266,0.565189,0.963586
0.242707,0.243802,0.53947,0.999265,0.0545264,0.368353,0.699189,0.121256,0.564696,0.0691161,0.547298,0.95953
0.238368,0.245807,0.536004,0.996522,0.0542073,0.366082,0.703487,0.120198,0.561148,0.0606885,0.57848,0.962351
0.238915,0.246708,0.541769,0.997078,0.0531144,0.360572,0.702114,0.118547,0.552039,0.0681664,0.55346,0.974198
0.241627,0.245924,0.54611,0.991923,0.0526369,0.356928,0.704005,0.117754,0.548791,0.0655183,0.561849,0.969629
0.242797,0.246038,0.550016,0.991621,0.0517177,0.352117,0.711702,0.116744,0.546935,0.0619058,0.573532,0.961112
0.249195,0.242032,0.549621,0.995959,0.0525625,0.35747,0.708982,0.11709,0.54754,0.0571317,0.593207,0.964325
