# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.242007 -----------------
#dely    BF    dB     BFVar
0.050  0.3342  0.0002  0.0023
0.150  0.3102  0.0002  0.0024
0.250  0.2843  0.0002  0.0023
0.350  0.2602  0.0002  0.0022
0.450  0.2312  0.0002  0.0027
0.550  0.2014  0.0001  0.0015
0.650  0.1740  0.0001  0.0020
0.750  0.1457  0.0001  0.0026
0.850  0.1220  0.0001  0.0016
0.950  0.0993  0.0001  0.0015
1.050  0.0765  0.0001  0.0017
1.150  0.0594  0.0001  0.0013
1.250  0.0442  0.0001  0.0017
1.350  0.0317  0.0000  0.0013
1.450  0.0221  0.0000  0.0005
1.550  0.0140  0.0000  0.0013
1.650  0.0077  0.0000  0.0004
1.750  0.0020  0.0000  0.0004
