# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0645806 -----------------
#dely    BF
0.050 -0.0724 -0.0001
0.150 -0.0711 -0.0001
0.250 -0.0641 -0.0001
0.350 -0.0598 -0.0001
0.450 -0.0559 -0.0001
0.550 -0.0520 -0.0001
0.650 -0.0427 -0.0001
0.750 -0.0427 -0.0001
0.850 -0.0380 -0.0001
0.950 -0.0326 -0.0001
1.050 -0.0311 -0.0001
1.150 -0.0243 -0.0001
1.250 -0.0200 -0.0000
1.350 -0.0160 -0.0000
1.450 -0.0112 -0.0000
1.550 -0.0074 -0.0000
1.650 -0.0038 -0.0000
1.750 -0.0009 -0.0000
