# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301785 -----------------
#dely    BF    dB     BFVar
0.050  0.3942  0.0002  0.0025
0.150  0.3656  0.0002  0.0039
0.250  0.3377  0.0002  0.0094
0.350  0.3083  0.0001  0.0042
0.450  0.2812  0.0001  0.0028
0.550  0.2490  0.0001  0.0027
0.650  0.2181  0.0001  0.0041
0.750  0.1890  0.0001  0.0018
0.850  0.1613  0.0001  0.0028
0.950  0.1343  0.0001  0.0024
1.050  0.1088  0.0001  0.0017
1.150  0.0854  0.0001  0.0010
1.250  0.0656  0.0001  0.0014
1.350  0.0489  0.0001  0.0009
1.450  0.0338  0.0001  0.0006
1.550  0.0219  0.0001  0.0004
1.650  0.0114  0.0000  0.0005
1.750  0.0033  0.0000  0.0006
