# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.288718 -----------------
#dely    BF    dB     BFVar
0.050  0.3882  0.0002  0.0029
0.150  0.3661  0.0002  0.0032
0.250  0.3380  0.0002  0.0036
0.350  0.3068  0.0002  0.0023
0.450  0.2791  0.0002  0.0024
0.550  0.2451  0.0002  0.0033
0.650  0.2129  0.0002  0.0044
0.750  0.1824  0.0002  0.0030
0.850  0.1515  0.0002  0.0019
0.950  0.1220  0.0001  0.0017
1.050  0.0954  0.0001  0.0012
1.150  0.0720  0.0001  0.0014
1.250  0.0529  0.0001  0.0011
1.350  0.0361  0.0001  0.0005
1.450  0.0229  0.0001  0.0005
1.550  0.0117  0.0000  0.0007
1.650  0.0038  0.0000  0.0001
1.750  0.0003  0.0000  0.0000
