# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.178758 -----------------
#dely    BF
0.050  0.2353  0.0018
0.150  0.2167  0.0017
0.250  0.2055  0.0016
0.350  0.1839  0.0015
0.450  0.1685  0.0015
0.550  0.1510  0.0014
0.650  0.1357  0.0013
0.750  0.1060  0.0011
0.850  0.0903  0.0010
0.950  0.0805  0.0010
1.050  0.0548  0.0007
1.150  0.0502  0.0007
1.250  0.0463  0.0008
1.350  0.0279  0.0005
1.450  0.0171  0.0004
1.550  0.0088  0.0002
1.650  0.0093  0.0003
1.750 -0.0002 -0.0000
