# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0100445 -----------------
#dely    BF
0.050  0.0114  0.0000
0.150  0.0114  0.0000
0.250  0.0117  0.0000
0.350  0.0110  0.0000
0.450  0.0108  0.0000
0.550  0.0096  0.0000
0.650  0.0089  0.0000
0.750  0.0073  0.0000
0.850  0.0061  0.0000
0.950  0.0043  0.0000
1.050  0.0032  0.0000
1.150  0.0023  0.0000
1.250  0.0015  0.0000
1.350  0.0007  0.0000
1.450  0.0003  0.0000
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
