# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.127009 -----------------
#dely    BF    dB     BFVar
0.050  0.4260  0.0040  0.0250
0.150  0.3294  0.0032  0.0320
0.250  0.2178  0.0023  0.0323
0.350  0.1082  0.0013  0.0082
0.450  0.0688  0.0010  0.0061
0.550  0.0420  0.0007  0.0050
0.650  0.0257  0.0005  0.0031
0.750  0.0175  0.0004  0.0018
0.850  0.0122  0.0003  0.0015
0.950  0.0096  0.0003  0.0017
1.050  0.0064  0.0003  0.0006
1.150  0.0039  0.0002  0.0048
1.250  0.0017  0.0001  0.0003
1.350  0.0006  0.0001  0.0002
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
