# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.621903 -----------------
#dely    BF
0.050  0.7802  0.0050
0.150  0.4305  0.0028
0.250  0.5754  0.0040
0.350  0.4390  0.0032
0.450  0.4232  0.0033
0.550  0.4620  0.0039
0.650  0.5271  0.0048
0.750  0.5651  0.0057
0.850  0.5459  0.0061
0.950  0.3749  0.0046
1.050  0.1442  0.0020
1.150  0.4142  0.0065
1.250  0.2203  0.0038
1.350  0.1477  0.0031
1.450  0.0334  0.0008
1.550  0.0900  0.0027
1.650  0.0488  0.0019
1.750 -0.0029 -0.0002
