# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0159622 -----------------
#dely    BF    dB     BFVar
0.050  0.0181  0.0000  0.0011
0.150  0.0184  0.0000  0.0008
0.250  0.0180  0.0000  0.0007
0.350  0.0181  0.0000  0.0008
0.450  0.0164  0.0000  0.0011
0.550  0.0152  0.0000  0.0027
0.650  0.0138  0.0000  0.0015
0.750  0.0118  0.0000  0.0003
0.850  0.0097  0.0000  0.0004
0.950  0.0072  0.0000  0.0018
1.050  0.0052  0.0000  0.0005
1.150  0.0034  0.0000  0.0002
1.250  0.0021  0.0000  0.0003
1.350  0.0013  0.0000  0.0002
1.450  0.0007  0.0000  0.0002
1.550  0.0002  0.0000  0.0002
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
