# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.286205 -----------------
#dely    BF    dB     BFVar
0.050  0.3369  0.0002  0.0033
0.150  0.3214  0.0002  0.0040
0.250  0.3055  0.0002  0.0025
0.350  0.2886  0.0002  0.0053
0.450  0.2704  0.0002  0.0037
0.550  0.2471  0.0002  0.0035
0.650  0.2239  0.0002  0.0061
0.750  0.1958  0.0002  0.0043
0.850  0.1703  0.0002  0.0036
0.950  0.1399  0.0002  0.0034
1.050  0.1138  0.0002  0.0027
1.150  0.0880  0.0001  0.0014
1.250  0.0646  0.0001  0.0043
1.350  0.0459  0.0001  0.0010
1.450  0.0291  0.0001  0.0009
1.550  0.0157  0.0001  0.0008
1.650  0.0048  0.0000  0.0004
1.750  0.0004  0.0000  0.0002
