# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.261885 -----------------
#dely    BF    dB     BFVar
0.050  0.4018  0.0002  0.0022
0.150  0.3713  0.0002  0.0026
0.250  0.3376  0.0002  0.0035
0.350  0.3009  0.0001  0.0030
0.450  0.2620  0.0001  0.0020
0.550  0.2218  0.0001  0.0028
0.650  0.1839  0.0001  0.0018
0.750  0.1484  0.0001  0.0019
0.850  0.1164  0.0001  0.0014
0.950  0.0890  0.0001  0.0021
1.050  0.0656  0.0001  0.0039
1.150  0.0461  0.0000  0.0009
1.250  0.0313  0.0000  0.0009
1.350  0.0202  0.0000  0.0005
1.450  0.0121  0.0000  0.0009
1.550  0.0068  0.0000  0.0003
1.650  0.0029  0.0000  0.0006
1.750  0.0009  0.0000  0.0002
