# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.253681 -----------------
#dely    BF    dB     BFVar
0.050  0.3628  0.0002  0.0029
0.150  0.3373  0.0001  0.0023
0.250  0.3094  0.0001  0.0043
0.350  0.2818  0.0001  0.0035
0.450  0.2504  0.0001  0.0028
0.550  0.2176  0.0001  0.0019
0.650  0.1860  0.0001  0.0020
0.750  0.1547  0.0001  0.0018
0.850  0.1246  0.0001  0.0015
0.950  0.0970  0.0001  0.0013
1.050  0.0722  0.0001  0.0047
1.150  0.0532  0.0001  0.0010
1.250  0.0365  0.0000  0.0007
1.350  0.0248  0.0000  0.0008
1.450  0.0152  0.0000  0.0005
1.550  0.0083  0.0000  0.0004
1.650  0.0038  0.0000  0.0002
1.750  0.0010  0.0000  0.0001
