# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0235407 -----------------
#dely    BF    dB     BFVar
0.050  0.0745  0.0008  0.0062
0.150  0.0542  0.0006  0.0053
0.250  0.0275  0.0003  0.0030
0.350  0.0203  0.0003  0.0031
0.450  0.0162  0.0002  0.0019
0.550  0.0114  0.0002  0.0042
0.650  0.0112  0.0002  0.0082
0.750  0.0063  0.0001  0.0023
0.850  0.0059  0.0002  0.0029
0.950  0.0047  0.0001  0.0014
1.050  0.0006  0.0000  0.0019
1.150  0.0013  0.0001  0.0016
1.250  0.0009  0.0001  0.0005
1.350  0.0001  0.0000  0.0013
1.450  0.0001  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
