# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.218342 -----------------
#dely    BF
0.050  0.3517  0.0020
0.150  0.3377  0.0021
0.250  0.3225  0.0020
0.350  0.2728  0.0018
0.450  0.2093  0.0015
0.550  0.1916  0.0015
0.650  0.1424  0.0012
0.750  0.1065  0.0010
0.850  0.0896  0.0010
0.950  0.0635  0.0008
1.050  0.0331  0.0005
1.150  0.0288  0.0004
1.250  0.0150  0.0003
1.350  0.0133  0.0003
1.450  0.0058  0.0001
1.550  0.0011  0.0000
1.650 -0.0006 -0.0000
1.750 -0.0007 -0.0001
