# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.13356 -----------------
#dely    BF    dB     BFVar
0.050  0.1623  0.0001  0.0015
0.150  0.1547  0.0001  0.0014
0.250  0.1461  0.0001  0.0010
0.350  0.1354  0.0001  0.0013
0.450  0.1256  0.0001  0.0022
0.550  0.1140  0.0001  0.0017
0.650  0.1022  0.0001  0.0010
0.750  0.0893  0.0001  0.0016
0.850  0.0763  0.0001  0.0022
0.950  0.0632  0.0001  0.0010
1.050  0.0510  0.0001  0.0017
1.150  0.0392  0.0001  0.0009
1.250  0.0298  0.0000  0.0007
1.350  0.0212  0.0000  0.0011
1.450  0.0145  0.0000  0.0007
1.550  0.0078  0.0000  0.0004
1.650  0.0028  0.0000  0.0002
1.750  0.0003  0.0000  0.0001
