# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0147954 -----------------
#dely    BF    dB     BFVar
0.050  0.0266  0.0000  0.0008
0.150  0.0251  0.0000  0.0008
0.250  0.0227  0.0000  0.0012
0.350  0.0196  0.0000  0.0007
0.450  0.0160  0.0000  0.0009
0.550  0.0125  0.0000  0.0009
0.650  0.0093  0.0000  0.0003
0.750  0.0069  0.0000  0.0003
0.850  0.0045  0.0000  0.0004
0.950  0.0028  0.0000  0.0003
1.050  0.0015  0.0000  0.0002
1.150  0.0006  0.0000  0.0002
1.250  0.0000  0.0000  0.0004
1.350 -0.0000 -0.0000  0.0001
1.450 -0.0001 -0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
