  3.75  4.713e-03
 11.25  1.780e-02
 18.75  1.858e-02
 26.25  3.455e-03
 33.75 -1.247e-02
 41.25 -5.457e-03
 48.75 -3.121e-03
 56.25 -1.492e-02
 63.75 -7.638e-03
 71.25 -7.947e-03
 78.75 -1.014e-02
 86.25 -1.038e-02
 93.75 -7.571e-03
101.25 -8.434e-03
108.75 -8.652e-03
116.25 -5.812e-03
123.75 -7.565e-03
131.25 -8.395e-03
138.75 -7.510e-03
146.25 -6.669e-03
153.75 -6.543e-03
161.25 -6.647e-03
168.75 -6.751e-03
176.25 -5.716e-03
# norm=-0.0148965, Npairs=100000, Nab=153644
<cthetaB>=0.00820296, v2c=0.000118586, v2s=0.000450169
# double tau 12.0
# double etaG 1.7
# double ptmin 200.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 0.1
# double NMILLIONPAIRS 0.1
