  3.75 -4.634e-02
 11.25 -1.742e-02
 18.75  1.769e-03
 26.25  5.184e-03
 33.75  5.654e-03
 41.25  4.267e-03
 48.75  3.467e-03
 56.25  2.068e-03
 63.75  1.908e-03
 71.25  1.681e-03
 78.75  1.194e-03
 86.25  8.986e-04
 93.75  7.766e-04
101.25  3.716e-04
108.75  2.242e-04
116.25  4.896e-04
123.75  1.411e-04
131.25 -9.973e-05
138.75 -3.397e-05
146.25 -2.903e-04
153.75 -1.747e-04
161.25 -4.182e-04
168.75 -4.982e-04
176.25 -3.188e-04
# norm=-0.00464677, Npairs=1e+06, Nab=1.54289e+06
<cthetaB>=-0.00560012, v2c=-0.00014276, v2s=6.02273e-06
# double tau 12.0
# double etaG 1.7
# double ptmin 200.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1.0
# double NMILLIONPAIRS 1.0
