  3.75 -4.292e-02
 11.25 -5.633e-03
 18.75  5.813e-03
 26.25  6.256e-03
 33.75  5.138e-03
 41.25  4.197e-03
 48.75  3.304e-03
 56.25  2.720e-03
 63.75  2.274e-03
 71.25  2.133e-03
 78.75  1.353e-03
 86.25  1.200e-03
 93.75  7.246e-04
101.25  7.839e-04
108.75  6.276e-04
116.25  3.725e-04
123.75  3.369e-04
131.25  1.150e-05
138.75  8.685e-06
146.25  1.440e-04
153.75 -1.756e-05
161.25  2.910e-04
168.75 -3.036e-06
176.25 -1.665e-04
# norm=-0.00144739, Npairs=1e+06, Nab=1.63391e+06
<cthetaB>=-0.00328812, v2c=0.000438536, v2s=-2.95854e-05
# double tau 10.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 13.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
