  3.75  -0.6423
 11.25  -0.4030
 18.75  -0.1300
 26.25  -0.0021
 33.75   0.0482
 41.25   0.0638
 48.75   0.0747
 56.25   0.0751
 63.75   0.0603
 71.25   0.0580
 78.75   0.0411
 86.25   0.0441
 93.75   0.0316
101.25   0.0222
108.75   0.0195
116.25   0.0266
123.75   0.0125
131.25   0.0128
138.75   0.0121
146.25   0.0044
153.75   0.0193
161.25   0.0142
168.75   0.0129
176.25   0.0069
