# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.199873 -----------------
#dely    BF
0.050 -0.4616 -0.0029
0.150 -0.4936 -0.0032
0.250 -0.4080 -0.0028
0.350 -0.3743 -0.0027
0.450 -0.1949 -0.0015
0.550 -0.1976 -0.0016
0.650 -0.1179 -0.0011
0.750 -0.0474 -0.0005
0.850 -0.0697 -0.0008
0.950  0.0787  0.0010
1.050  0.0330  0.0005
1.150  0.0473  0.0007
1.250  0.0451  0.0008
1.350  0.0625  0.0013
1.450  0.0409  0.0010
1.550  0.0398  0.0012
1.650  0.0077  0.0003
1.750  0.0110  0.0008
