# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.282129 -----------------
#dely    BF    dB     BFVar
0.050  0.3642  0.0002  0.0028
0.150  0.3407  0.0002  0.0044
0.250  0.3156  0.0002  0.0028
0.350  0.2880  0.0001  0.0037
0.450  0.2609  0.0001  0.0024
0.550  0.2322  0.0001  0.0053
0.650  0.2049  0.0001  0.0030
0.750  0.1767  0.0001  0.0035
0.850  0.1497  0.0001  0.0019
0.950  0.1261  0.0001  0.0022
1.050  0.1016  0.0001  0.0016
1.150  0.0809  0.0001  0.0017
1.250  0.0624  0.0001  0.0014
1.350  0.0469  0.0001  0.0012
1.450  0.0330  0.0001  0.0016
1.550  0.0216  0.0000  0.0008
1.650  0.0121  0.0000  0.0018
1.750  0.0039  0.0000  0.0003
