# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.0686, SIGMA_HAD=0.58773
# NSAMPLE=10000000, Tblast=77.9643, UPERPblast(x,y)=(0.7659,0.7659)
# SOVERUD=0.6711, QUARK_ENTROPY_RATIO=0.2358, BARYON_FUDGE=0.7434
# ------- normalization=0.0692391 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1003  0.0014  0.1831 -0.0828  0.0000
0.150  0.0982  0.0014  0.1747 -0.0766  0.0000
0.250  0.0880  0.0013  0.1585 -0.0705  0.0000
0.350  0.0790  0.0013  0.1359 -0.0569  0.0000
0.450  0.0729  0.0013  0.1173 -0.0444  0.0000
0.550  0.0622  0.0013  0.0991 -0.0369  0.0000
0.650  0.0553  0.0013  0.0811 -0.0257  0.0000
0.750  0.0405  0.0011  0.0587 -0.0182  0.0000
0.850  0.0299  0.0010  0.0426 -0.0128  0.0000
0.950  0.0276  0.0011  0.0346 -0.0071  0.0000
1.050  0.0222  0.0011  0.0263 -0.0041  0.0000
1.150  0.0100  0.0007  0.0117 -0.0017  0.0000
1.250  0.0047  0.0005  0.0054 -0.0007  0.0000
1.350  0.0012  0.0002  0.0015 -0.0002  0.0000
1.450  0.0003  0.0001  0.0004 -0.0000  0.0000
1.550  0.0001  0.0001  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
