# ICODE=211, JCODE=-211
# SIGMA_QGP=1.0686, SIGMA_HAD=0.58773
# NSAMPLE=10000000, Tblast=77.9643, UPERPblast(x,y)=(0.7659,0.7659)
# SOVERUD=0.6711, QUARK_ENTROPY_RATIO=0.2358, BARYON_FUDGE=0.7434
# ------- normalization=0.21053 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.2968  0.0003  0.0738  0.0499  0.1732
0.150  0.2796  0.0003  0.0713  0.0468  0.1615
0.250  0.2572  0.0003  0.0661  0.0419  0.1491
0.350  0.2334  0.0003  0.0595  0.0375  0.1365
0.450  0.2084  0.0002  0.0538  0.0330  0.1217
0.550  0.1819  0.0002  0.0466  0.0279  0.1074
0.650  0.1559  0.0002  0.0418  0.0234  0.0908
0.750  0.1304  0.0002  0.0364  0.0187  0.0753
0.850  0.1051  0.0002  0.0299  0.0150  0.0602
0.950  0.0815  0.0002  0.0244  0.0113  0.0458
1.050  0.0611  0.0001  0.0200  0.0084  0.0326
1.150  0.0450  0.0001  0.0156  0.0059  0.0234
1.250  0.0302  0.0001  0.0114  0.0040  0.0147
1.350  0.0199  0.0001  0.0086  0.0025  0.0088
1.450  0.0117  0.0001  0.0054  0.0014  0.0049
1.550  0.0055  0.0000  0.0028  0.0007  0.0020
1.650  0.0015  0.0000  0.0009  0.0002  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
