# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0415646 -----------------
#dely    BF
0.050 -0.3310 -0.0019
0.150 -0.2282 -0.0014
0.250 -0.1962 -0.0012
0.350 -0.2225 -0.0015
0.450 -0.0439 -0.0003
0.550  0.0626  0.0005
0.650 -0.0244 -0.0002
0.750 -0.0142 -0.0001
0.850  0.0775  0.0008
0.950  0.0452  0.0005
1.050  0.1058  0.0014
1.150  0.0847  0.0013
1.250  0.0984  0.0017
1.350  0.0601  0.0013
1.450  0.0361  0.0009
1.550  0.0473  0.0015
1.650  0.0211  0.0009
1.750  0.0059  0.0005
