# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109381 -----------------
#dely    BF
0.050 -0.1195 -0.0001
0.150 -0.1150 -0.0001
0.250 -0.1089 -0.0001
0.350 -0.1006 -0.0001
0.450 -0.0893 -0.0001
0.550 -0.0857 -0.0001
0.650 -0.0762 -0.0001
0.750 -0.0684 -0.0001
0.850 -0.0621 -0.0001
0.950 -0.0564 -0.0001
1.050 -0.0497 -0.0001
1.150 -0.0461 -0.0001
1.250 -0.0369 -0.0001
1.350 -0.0290 -0.0001
1.450 -0.0219 -0.0001
1.550 -0.0153 -0.0001
1.650 -0.0096 -0.0001
1.750 -0.0032 -0.0000
