# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.108658 -----------------
#dely    BF
0.050 -0.1321 -0.0002
0.150 -0.1243 -0.0002
0.250 -0.1193 -0.0002
0.350 -0.1038 -0.0001
0.450 -0.0926 -0.0001
0.550 -0.0849 -0.0001
0.650 -0.0744 -0.0001
0.750 -0.0680 -0.0001
0.850 -0.0595 -0.0001
0.950 -0.0546 -0.0001
1.050 -0.0475 -0.0001
1.150 -0.0409 -0.0001
1.250 -0.0303 -0.0001
1.350 -0.0238 -0.0001
1.450 -0.0165 -0.0001
1.550 -0.0100 -0.0001
1.650 -0.0038 -0.0000
1.750 -0.0004 -0.0000
