# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0826751 -----------------
#dely    BF
0.050 -0.1270 -0.0001
0.150 -0.1185 -0.0001
0.250 -0.1059 -0.0001
0.350 -0.0953 -0.0001
0.450 -0.0818 -0.0001
0.550 -0.0708 -0.0001
0.650 -0.0570 -0.0001
0.750 -0.0477 -0.0001
0.850 -0.0366 -0.0001
0.950 -0.0310 -0.0001
1.050 -0.0229 -0.0001
1.150 -0.0153 -0.0000
1.250 -0.0109 -0.0000
1.350 -0.0052 -0.0000
1.450 -0.0016 -0.0000
1.550  0.0002  0.0000
1.650  0.0005  0.0000
1.750  0.0001  0.0000
