# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301513 -----------------
#dely    BF    dB     BFVar
0.050  0.5205  0.0002  0.0062
0.150  0.4773  0.0002  0.0039
0.250  0.4254  0.0002  0.0033
0.350  0.3685  0.0002  0.0055
0.450  0.3059  0.0002  0.0050
0.550  0.2488  0.0001  0.0049
0.650  0.1960  0.0001  0.0045
0.750  0.1499  0.0001  0.0028
0.850  0.1123  0.0001  0.0023
0.950  0.0800  0.0001  0.0028
1.050  0.0538  0.0001  0.0016
1.150  0.0356  0.0000  0.0021
1.250  0.0207  0.0000  0.0009
1.350  0.0115  0.0000  0.0012
1.450  0.0060  0.0000  0.0010
1.550  0.0025  0.0000  0.0004
1.650  0.0006  0.0000  0.0002
1.750  0.0000  0.0000  0.0001
