# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.318575 -----------------
#dely    BF    dB     BFVar
0.050  0.4437  0.0002  0.0058
0.150  0.4126  0.0002  0.0054
0.250  0.3770  0.0002  0.0061
0.350  0.3429  0.0002  0.0034
0.450  0.3057  0.0002  0.0041
0.550  0.2676  0.0002  0.0022
0.650  0.2299  0.0002  0.0027
0.750  0.1953  0.0001  0.0014
0.850  0.1603  0.0001  0.0012
0.950  0.1294  0.0001  0.0012
1.050  0.1010  0.0001  0.0023
1.150  0.0765  0.0001  0.0012
1.250  0.0553  0.0001  0.0007
1.350  0.0388  0.0001  0.0008
1.450  0.0255  0.0000  0.0008
1.550  0.0150  0.0000  0.0003
1.650  0.0072  0.0000  0.0003
1.750  0.0020  0.0000  0.0001
