# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.231734 -----------------
#dely    BF    dB     BFVar
0.050  0.3161  0.0002  0.0047
0.150  0.2945  0.0002  0.0035
0.250  0.2699  0.0002  0.0029
0.350  0.2473  0.0001  0.0026
0.450  0.2214  0.0001  0.0057
0.550  0.1949  0.0001  0.0033
0.650  0.1683  0.0001  0.0022
0.750  0.1428  0.0001  0.0028
0.850  0.1175  0.0001  0.0031
0.950  0.0956  0.0001  0.0017
1.050  0.0747  0.0001  0.0018
1.150  0.0591  0.0001  0.0033
1.250  0.0429  0.0001  0.0013
1.350  0.0313  0.0000  0.0018
1.450  0.0206  0.0000  0.0012
1.550  0.0123  0.0000  0.0004
1.650  0.0062  0.0000  0.0008
1.750  0.0018  0.0000  0.0003
