# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0533908 -----------------
#dely    BF
0.050 -0.3969 -0.0176
0.150 -0.4129 -0.0185
0.250 -0.1073 -0.0052
0.350 -0.0176 -0.0009
0.450 -0.0539 -0.0032
0.550  0.0792  0.0051
0.650  0.0794  0.0057
0.750  0.1702  0.0138
0.850  0.0021  0.0002
0.950  0.1085  0.0121
1.050  0.0207  0.0027
1.150  0.0471  0.0081
1.250 -0.0115 -0.0022
1.350 -0.0084 -0.0020
1.450 -0.0325 -0.0230
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
