# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.100251 -----------------
#dely    BF    dB     BFVar
0.050  0.2210  0.0006  0.0033
0.150  0.1991  0.0006  0.0059
0.250  0.1710  0.0005  0.0028
0.350  0.1330  0.0004  0.0033
0.450  0.0992  0.0004  0.0019
0.550  0.0682  0.0003  0.0034
0.650  0.0451  0.0002  0.0018
0.750  0.0290  0.0002  0.0012
0.850  0.0175  0.0001  0.0007
0.950  0.0099  0.0001  0.0006
1.050  0.0050  0.0000  0.0003
1.150  0.0028  0.0000  0.0002
1.250  0.0012  0.0000  0.0001
1.350  0.0005  0.0000  0.0001
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
