# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.230104 -----------------
#dely    BF    dB     BFVar
0.050  0.4360  0.0002  0.0050
0.150  0.4029  0.0002  0.0039
0.250  0.3519  0.0002  0.0050
0.350  0.3000  0.0002  0.0026
0.450  0.2456  0.0002  0.0026
0.550  0.1906  0.0001  0.0029
0.650  0.1441  0.0001  0.0020
0.750  0.1015  0.0001  0.0015
0.850  0.0680  0.0001  0.0021
0.950  0.0415  0.0000  0.0021
1.050  0.0214  0.0000  0.0012
1.150  0.0094  0.0000  0.0008
1.250  0.0008  0.0000  0.0009
1.350 -0.0032 -0.0000  0.0007
1.450 -0.0041 -0.0000  0.0014
1.550 -0.0033 -0.0000  0.0003
1.650 -0.0017 -0.0000  0.0001
1.750 -0.0002 -0.0000  0.0000
