# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.249389 -----------------
#dely    BF    dB     BFVar
0.050  0.3313  0.0002  0.0035
0.150  0.3086  0.0002  0.0031
0.250  0.2842  0.0002  0.0051
0.350  0.2585  0.0001  0.0029
0.450  0.2323  0.0001  0.0038
0.550  0.2058  0.0001  0.0055
0.650  0.1799  0.0001  0.0042
0.750  0.1540  0.0001  0.0030
0.850  0.1295  0.0001  0.0015
0.950  0.1070  0.0001  0.0020
1.050  0.0870  0.0001  0.0009
1.150  0.0686  0.0001  0.0009
1.250  0.0523  0.0001  0.0009
1.350  0.0387  0.0001  0.0011
1.450  0.0267  0.0000  0.0006
1.550  0.0174  0.0000  0.0008
1.650  0.0094  0.0000  0.0004
1.750  0.0028  0.0000  0.0002
