# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108806 -----------------
#dely    BF    dB     BFVar
0.050  0.2772  0.0009  0.0051
0.150  0.2486  0.0008  0.0076
0.250  0.1994  0.0007  0.0077
0.350  0.1401  0.0006  0.0068
0.450  0.0933  0.0004  0.0039
0.550  0.0571  0.0003  0.0044
0.650  0.0342  0.0002  0.0017
0.750  0.0184  0.0001  0.0012
0.850  0.0096  0.0001  0.0009
0.950  0.0050  0.0000  0.0005
1.050  0.0027  0.0000  0.0006
1.150  0.0014  0.0000  0.0004
1.250  0.0006  0.0000  0.0002
1.350  0.0003  0.0000  0.0001
1.450  0.0001  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
