# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.166026 -----------------
#dely    BF    dB     BFVar
0.050  0.2070  0.0001  0.0030
0.150  0.1933  0.0001  0.0024
0.250  0.1799  0.0001  0.0023
0.350  0.1660  0.0001  0.0053
0.450  0.1537  0.0001  0.0027
0.550  0.1353  0.0001  0.0030
0.650  0.1220  0.0001  0.0019
0.750  0.1063  0.0001  0.0022
0.850  0.0918  0.0001  0.0023
0.950  0.0755  0.0001  0.0016
1.050  0.0634  0.0001  0.0030
1.150  0.0511  0.0001  0.0023
1.250  0.0397  0.0000  0.0010
1.350  0.0304  0.0000  0.0019
1.450  0.0211  0.0000  0.0014
1.550  0.0139  0.0000  0.0005
1.650  0.0076  0.0000  0.0003
1.750  0.0024  0.0000  0.0002
