# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.878378 -----------------
#dely    BF
0.050 -1.0747 -0.0087
0.150 -0.9757 -0.0081
0.250 -0.7753 -0.0067
0.350 -0.9061 -0.0082
0.450 -0.7151 -0.0069
0.550 -0.7195 -0.0072
0.650 -0.5898 -0.0063
0.750 -0.5485 -0.0063
0.850 -0.4362 -0.0054
0.950 -0.5194 -0.0070
1.050 -0.3673 -0.0053
1.150 -0.2763 -0.0045
1.250 -0.2516 -0.0046
1.350 -0.2454 -0.0050
1.450 -0.1752 -0.0042
1.550 -0.1256 -0.0036
1.650 -0.0665 -0.0025
1.750 -0.0155 -0.0011
