# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.329804 -----------------
#dely    BF
0.050  0.5627  0.0007
0.150  0.5210  0.0007
0.250  0.4654  0.0006
0.350  0.4051  0.0006
0.450  0.3407  0.0005
0.550  0.2778  0.0004
0.650  0.2207  0.0004
0.750  0.1697  0.0003
0.850  0.1237  0.0003
0.950  0.0869  0.0002
1.050  0.0572  0.0001
1.150  0.0360  0.0001
1.250  0.0194  0.0001
1.350  0.0097  0.0000
1.450  0.0030  0.0000
1.550 -0.0001 -0.0000
1.650 -0.0007 -0.0000
1.750 -0.0001 -0.0000
