  3.75 -2.783e-02
 11.25  9.203e-03
 18.75  1.007e-02
 26.25  3.660e-03
 33.75  9.576e-04
 41.25 -9.710e-04
 48.75 -3.339e-03
 56.25 -3.158e-03
 63.75 -2.962e-03
 71.25 -3.618e-03
 78.75 -3.921e-03
 86.25 -3.802e-03
 93.75 -4.645e-03
101.25 -3.836e-03
108.75 -3.544e-03
116.25 -2.826e-03
123.75 -3.278e-03
131.25 -3.732e-03
138.75 -3.719e-03
146.25 -3.107e-03
153.75 -2.689e-03
161.25 -3.233e-03
168.75 -3.397e-03
176.25 -3.126e-03
# norm=-0.00874915, Npairs=1e+06, Nab=1.58234e+06
<cthetaB>=0.00154993, v2c=7.43861e-05, v2s=-0.000141271
# double tau 12.0
# double etaG 1.7
# double ptmin 200.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1.0
# double NMILLIONPAIRS 1.0
